# Time-averaged data for fix printdipole
# TimeStep v_mytime v_totaldipolex v_totaldipoley v_totaldipolez
10860 2715.0000000000 -0.0559335103 0.9338441897 -0.0614392430
10862 2715.5000000000 -0.0168956796 0.9085758993 -0.0350541946
10864 2716.0000000000 -0.0477220555 0.8795110481 -0.0562467823
10866 2716.5000000000 -0.0070301326 0.8945978545 -0.0688136413
10868 2717.0000000000 -0.0509893880 0.8291242334 -0.0654282954
10870 2717.5000000000 -0.0116619606 0.8489421212 -0.0709763970
10872 2718.0000000000 -0.0418072636 0.8693277782 -0.0700627214
10874 2718.5000000000 -0.0151137355 0.8263327895 -0.0551665469
10876 2719.0000000000 -0.0162423818 0.8784734345 -0.0484430291
10878 2719.5000000000 -0.0216497831 0.8527625489 -0.0397315161
10880 2720.0000000000 -0.0245925468 0.8781014223 -0.0234708654
10882 2720.5000000000 -0.0114957915 0.9336652772 -0.0316952204
10884 2721.0000000000 -0.0105885862 0.9007007300 -0.0037023472
10886 2721.5000000000 0.0147482144 0.9468616351 -0.0018434432
10888 2722.0000000000 -0.0009277515 0.9421570581 0.0137990258
10890 2722.5000000000 0.0152074565 0.9267810406 0.0040479732
10892 2723.0000000000 0.0362727653 1.0098798745 0.0079193903
10894 2723.5000000000 0.0163606677 0.9608730196 -0.0033522303
10896 2724.0000000000 0.0452280207 0.9459033379 0.0046942540
10898 2724.5000000000 0.0300637176 0.9959929878 -0.0143507195
10900 2725.0000000000 0.0472420545 0.9741754468 -0.0097027916
10902 2725.5000000000 0.0277992159 0.9878081777 -0.0304444036
10904 2726.0000000000 0.0430801954 0.9928507797 -0.0143551941
10906 2726.5000000000 0.0385376650 0.9572802642 -0.0298012691
10908 2727.0000000000 0.0191380151 1.0220997719 -0.0125191980
10910 2727.5000000000 0.0224784372 0.9990103343 -0.0341707740
10912 2728.0000000000 0.0176388529 0.9961507662 -0.0076950150
10914 2728.5000000000 0.0101838708 1.0563765133 0.0017991129
10916 2729.0000000000 0.0235373251 1.0199313325 0.0108265883
10918 2729.5000000000 0.0134623319 1.0410717792 0.0475638816
10920 2730.0000000000 0.0156742965 1.0781442824 0.0229542121
10922 2730.5000000000 0.0121007393 1.0396712442 0.0579918010
10924 2731.0000000000 0.0047473054 1.0777787263 0.0454100594
10926 2731.5000000000 0.0548345589 1.0741854085 0.0575755364
10928 2732.0000000000 0.0299313997 1.0812051031 0.0649677300
10930 2732.5000000000 0.0489525685 1.0828007411 0.0534178668
10932 2733.0000000000 0.0467086280 1.0752277972 0.0215675755
10934 2733.5000000000 0.0634655787 1.0958929410 0.0311599088
10936 2734.0000000000 0.0588986905 1.1163305637 -0.0143420385
10938 2734.5000000000 0.0758506202 1.0776600159 0.0056476111
10940 2735.0000000000 0.0678351422 1.0815011249 -0.0458625478
10942 2735.5000000000 0.0901482904 1.1227772080 -0.0442362039
10944 2736.0000000000 0.0408315583 1.1040742833 -0.0604867013
10946 2736.5000000000 0.0838184941 1.1189283317 -0.0716415433
10948 2737.0000000000 0.0455498538 1.1381266028 -0.0555259593
10950 2737.5000000000 0.0563846392 1.1033224935 -0.0641507749
10952 2738.0000000000 0.0483406322 1.1358111299 -0.0548112663
10954 2738.5000000000 0.0243750329 1.1205464772 -0.0311785738
10956 2739.0000000000 0.0350192434 1.1203828040 -0.0350459363
10958 2739.5000000000 0.0021780008 1.1671091836 -0.0168913707
10960 2740.0000000000 0.0328598383 1.1005186566 -0.0029705214
10962 2740.5000000000 0.0236179325 1.1554966255 0.0003596746
10964 2741.0000000000 0.0013721097 1.1323693718 0.0285904503
10966 2741.5000000000 0.0093636456 1.1152389548 0.0088058242
10968 2742.0000000000 0.0300517972 1.1642240397 -0.0036694165
10970 2742.5000000000 0.0232937108 1.1561769574 0.0002353849
10972 2743.0000000000 0.0463168796 1.1465380346 0.0020119264
10974 2743.5000000000 0.0197725175 1.1664632037 -0.0146888478
10976 2744.0000000000 0.0656771477 1.1640687858 -0.0258937308
10978 2744.5000000000 0.0379339829 1.2030584677 -0.0517029443
10980 2745.0000000000 0.0523087041 1.1944713456 -0.0303617905
10982 2745.5000000000 0.0538903717 1.1748358677 -0.0437231802
10984 2746.0000000000 0.0437471730 1.1922219148 -0.0137813874
10986 2746.5000000000 0.0417893781 1.2071155515 -0.0463671285
10988 2747.0000000000 0.0463875525 1.1758000951 -0.0098901436
10990 2747.5000000000 0.0350944952 1.2066436646 0.0107131221
10992 2748.0000000000 0.0287839062 1.1512711691 0.0279259840
10994 2748.5000000000 0.0122728966 1.1457440869 0.0533296358
10996 2749.0000000000 0.0398209858 1.1589430144 0.0538029465
10998 2749.5000000000 0.0282679049 1.1449204431 0.0764292512
11000 2750.0000000000 0.0168514874 1.1219078809 0.1013533899
11002 2750.5000000000 0.0522466730 1.1019825102 0.1038830621
11004 2751.0000000000 0.0422748716 1.0976037198 0.0984766498
11006 2751.5000000000 0.0902513344 1.1132148392 0.1073610133
11008 2752.0000000000 0.0582099450 1.1060218377 0.0863690135
11010 2752.5000000000 0.1150690436 1.0853646573 0.0942393564
11012 2753.0000000000 0.1154530991 1.1046966135 0.0528257096
11014 2753.5000000000 0.1304610722 1.0995153366 0.0702965651
11016 2754.0000000000 0.1436027615 1.0743915856 0.0264302647
11018 2754.5000000000 0.1638910836 1.0971405180 0.0549217954
11020 2755.0000000000 0.1449024312 1.0802140565 0.0013236717
11022 2755.5000000000 0.1674270511 1.0559309926 0.0257882856
11024 2756.0000000000 0.1489647696 1.0795045093 0.0007905088
11026 2756.5000000000 0.1713599820 1.0221784282 0.0331876895
11028 2757.0000000000 0.1325254222 1.0234194084 0.0239736179
11030 2757.5000000000 0.1477874925 0.9926304034 0.0327778114
11032 2758.0000000000 0.1400053079 0.9681326219 0.0338881458
11034 2758.5000000000 0.1318407617 1.0011806429 0.0485845916
11036 2759.0000000000 0.1224557888 0.9214160970 0.0545368750
11038 2759.5000000000 0.1421903253 0.9390590254 0.0523062351
11040 2760.0000000000 0.1511848350 0.9479747396 0.0386765697
11042 2760.5000000000 0.1364265450 0.9273745012 0.0310524041
11044 2761.0000000000 0.1588399734 0.9442739180 0.0416171820
11046 2761.5000000000 0.1662637174 0.9160033717 -0.0062735396
11048 2762.0000000000 0.1910265973 0.9474217218 0.0001958874
11050 2762.5000000000 0.1847538117 0.9571702532 -0.0671222150
11052 2763.0000000000 0.2059156891 0.9526923760 -0.0601517977
11054 2763.5000000000 0.1876545305 0.9797861392 -0.0982107449
11056 2764.0000000000 0.2192200486 0.9489823258 -0.1190301715
11058 2764.5000000000 0.1801816304 0.9644150300 -0.1542326280
11060 2765.0000000000 0.2285042334 0.9440613967 -0.1571463874
11062 2765.5000000000 0.1674987004 0.9544522348 -0.1879981984
11064 2766.0000000000 0.1830353046 0.9365630655 -0.1676840703
11066 2766.5000000000 0.1616675233 0.9054964221 -0.2084708307
11068 2767.0000000000 0.1718619851 0.9184517707 -0.1752942289
11070 2767.5000000000 0.1388508068 0.8920209489 -0.1911999297
11072 2768.0000000000 0.1392078250 0.8827405071 -0.1634055666
11074 2768.5000000000 0.1312703139 0.8857365053 -0.1710507443
11076 2769.0000000000 0.1394013486 0.8775999871 -0.1507933007
11078 2769.5000000000 0.1194737126 0.8969105984 -0.1587066404
11080 2770.0000000000 0.1494062176 0.8651084384 -0.1248290070
11082 2770.5000000000 0.1442269027 0.9189629257 -0.1535039681
11084 2771.0000000000 0.1361241047 0.9319127489 -0.1384947985
11086 2771.5000000000 0.1734190750 0.9447314970 -0.1646506213
11088 2772.0000000000 0.1379366313 0.9568875916 -0.1491785642
11090 2772.5000000000 0.1794164326 0.9681979849 -0.1708003444
11092 2773.0000000000 0.1726426146 0.9959800887 -0.1844743459
11094 2773.5000000000 0.1652123450 1.0001126398 -0.2025752014
11096 2774.0000000000 0.1869938769 1.0031653108 -0.2072231952
11098 2774.5000000000 0.1514164363 1.0118667880 -0.2141723985
11100 2775.0000000000 0.1520066617 1.0041621844 -0.2302012270
11102 2775.5000000000 0.1798627685 0.9898369390 -0.2273586077
11104 2776.0000000000 0.1270291062 0.9998964697 -0.2202090880
11106 2776.5000000000 0.1527732160 0.9965848237 -0.2164868223
11108 2777.0000000000 0.1169811824 0.9695471975 -0.1905000472
11110 2777.5000000000 0.1295665505 0.9771897796 -0.2031407064
11112 2778.0000000000 0.1172883911 0.9758410651 -0.1712368692
11114 2778.5000000000 0.1041145286 0.9635246879 -0.1629990819
11116 2779.0000000000 0.1170979799 0.9939080469 -0.1294608065
11118 2779.5000000000 0.0908853344 0.9879546636 -0.1170854377
11120 2780.0000000000 0.1023079321 1.0294574307 -0.1128037481
11122 2780.5000000000 0.1029645172 1.0398993900 -0.1194319513
11124 2781.0000000000 0.0911152795 1.0365703829 -0.0702316578
11126 2781.5000000000 0.0707888852 1.0886667608 -0.1069123197
11128 2782.0000000000 0.0806647294 1.1020442851 -0.0550648694
11130 2782.5000000000 0.0650376355 1.1111707996 -0.1049142375
11132 2783.0000000000 0.0481736709 1.1457944572 -0.0753848914
11134 2783.5000000000 0.0343892636 1.1368514934 -0.1015760499
11136 2784.0000000000 0.0171682555 1.1571396499 -0.0702531706
11138 2784.5000000000 -0.0012838911 1.1620675746 -0.0870993681
11140 2785.0000000000 -0.0244079393 1.1434719529 -0.0683864319
11142 2785.5000000000 -0.0567942604 1.1617292491 -0.0817464211
11144 2786.0000000000 -0.0508861041 1.1450288362 -0.0547152818
11146 2786.5000000000 -0.0832917634 1.1177190730 -0.0528030495
11148 2787.0000000000 -0.1044157774 1.1689687446 -0.0283557865
11150 2787.5000000000 -0.0981716464 1.1157521856 -0.0186409837
11152 2788.0000000000 -0.1315183940 1.1422797647 0.0086026340
11154 2788.5000000000 -0.1392189574 1.1467401221 0.0164336211
11156 2789.0000000000 -0.1308542238 1.1260746308 0.0307080011
11158 2789.5000000000 -0.1465777901 1.1791653444 0.0552953628
11160 2790.0000000000 -0.1445189140 1.1677097767 0.0732174710
11162 2790.5000000000 -0.1741965064 1.1778714252 0.0669882438
11164 2791.0000000000 -0.1487713883 1.2132105437 0.0815537703
11166 2791.5000000000 -0.1658069730 1.1998538421 0.0792073523
11168 2792.0000000000 -0.1803324659 1.2043601061 0.0910526900
11170 2792.5000000000 -0.1904381980 1.2360079041 0.0840191750
11172 2793.0000000000 -0.1882078384 1.2170143769 0.0759706437
11174 2793.5000000000 -0.2218386564 1.2110624560 0.0646130826
11176 2794.0000000000 -0.2095821901 1.2066000177 0.0516014412
11178 2794.5000000000 -0.2258711481 1.1743167305 0.0725915947
11180 2795.0000000000 -0.2282490187 1.1785639914 0.0378055261
11182 2795.5000000000 -0.2432595072 1.1786906034 0.0399524497
11184 2796.0000000000 -0.2458907159 1.1198681075 0.0135481968
11186 2796.5000000000 -0.2188564051 1.1422613367 0.0407696394
11188 2797.0000000000 -0.2256969211 1.1067801687 0.0282036500
11190 2797.5000000000 -0.2310268653 1.0917984319 0.0427522739
11192 2798.0000000000 -0.1879968566 1.1293004315 0.0119453853
11194 2798.5000000000 -0.2005566076 1.1013093558 0.0467043094
11196 2799.0000000000 -0.1750430006 1.0949241769 0.0307164467
11198 2799.5000000000 -0.1630134169 1.1350568169 0.0674206770
11200 2800.0000000000 -0.1543511758 1.0901135181 0.0402553663
11202 2800.5000000000 -0.1421079763 1.1521905797 0.0691056420
11204 2801.0000000000 -0.1494613735 1.1371771497 0.0448071153
11206 2801.5000000000 -0.1338807602 1.1016348482 0.0690509908
11208 2802.0000000000 -0.1303050430 1.1731502241 0.0481330471
11210 2802.5000000000 -0.1584283364 1.1041477735 0.0299140145
11212 2803.0000000000 -0.1320838260 1.1163962835 0.0478975296
11214 2803.5000000000 -0.1614223579 1.1020859447 0.0201604165
11216 2804.0000000000 -0.1499255190 1.0643063061 0.0245888932
11218 2804.5000000000 -0.1687515945 1.0681816399 -0.0225904212
11220 2805.0000000000 -0.1378910174 1.0334413154 -0.0072850788
11222 2805.5000000000 -0.1378486495 0.9996074888 -0.0284235021
11224 2806.0000000000 -0.1486097172 0.9976592309 -0.0209821261
11226 2806.5000000000 -0.1382908557 0.9776746873 -0.0415632963
11228 2807.0000000000 -0.0945565960 0.9497535579 -0.0467159100
11230 2807.5000000000 -0.1070539388 0.9723998797 -0.0515552288
11232 2808.0000000000 -0.0636544812 0.9533227378 -0.0219526517
11234 2808.5000000000 -0.0853396530 0.9439751087 -0.0439121605
11236 2809.0000000000 -0.0440801404 0.9845025189 -0.0245253520
11238 2809.5000000000 -0.0508269829 0.9551894218 -0.0554905318
11240 2810.0000000000 -0.0348018947 0.9831168145 -0.0249739591
11242 2810.5000000000 -0.0381977107 0.9650263572 -0.0349044562
11244 2811.0000000000 -0.0529047023 0.9795155425 -0.0590575895
11246 2811.5000000000 -0.0512903928 0.9891007897 -0.0545669730
11248 2812.0000000000 -0.0441958944 0.9396475265 -0.0787830676
11250 2812.5000000000 -0.0535291304 0.9407077231 -0.0831813880
11252 2813.0000000000 -0.0785143513 0.9079443804 -0.1244209493
11254 2813.5000000000 -0.0806492083 0.8815488759 -0.1283362257
11256 2814.0000000000 -0.0594898518 0.8638757521 -0.1745625661
11258 2814.5000000000 -0.0595442702 0.7984428522 -0.1557834049
11260 2815.0000000000 -0.0702306871 0.8047244272 -0.2138693152
11262 2815.5000000000 -0.0566684052 0.7564307547 -0.1957622844
11264 2816.0000000000 -0.0423824697 0.7355670216 -0.2262659618
11266 2816.5000000000 -0.0226891380 0.7715261616 -0.2120019084
11268 2817.0000000000 -0.0124508041 0.7004057995 -0.2114860140
11270 2817.5000000000 -0.0058839504 0.7426077500 -0.2067309488
11272 2818.0000000000 0.0133850182 0.7328806765 -0.2261921296
11274 2818.5000000000 0.0227457266 0.7676623126 -0.1936486181
11276 2819.0000000000 0.0311320765 0.7920034585 -0.2010442557
11278 2819.5000000000 0.0263663741 0.7764349616 -0.1890443022
11280 2820.0000000000 0.0200673094 0.8169176340 -0.2018725960
11282 2820.5000000000 0.0394218427 0.8240105550 -0.1926479301
11284 2821.0000000000 0.0342685553 0.7962409891 -0.2065987937
11286 2821.5000000000 0.0270467795 0.8387896573 -0.2111843811
11288 2822.0000000000 -0.0043231194 0.7879387204 -0.2441047524
11290 2822.5000000000 0.0036842659 0.7771603633 -0.2459121137
11292 2823.0000000000 0.0286123852 0.7559900802 -0.2605959280
11294 2823.5000000000 -0.0012475843 0.7123078719 -0.2732453738
11296 2824.0000000000 0.0080958866 0.7046940936 -0.2758984687
11298 2824.5000000000 -0.0036926535 0.6622434492 -0.3039164833
11300 2825.0000000000 0.0153671730 0.6246840635 -0.2953955531
11302 2825.5000000000 0.0272551595 0.6604069815 -0.2986266953
11304 2826.0000000000 0.0254921505 0.5965501355 -0.2841426814
11306 2826.5000000000 0.0155577779 0.6199209928 -0.2814306970
11308 2827.0000000000 0.0422215042 0.6412606240 -0.2712829037
11310 2827.5000000000 0.0528775064 0.6416795544 -0.2555587425
11312 2828.0000000000 0.0483096188 0.6899481228 -0.2434910321
11314 2828.5000000000 0.0600144155 0.6822881888 -0.2357883431
11316 2829.0000000000 0.0336060492 0.7138709622 -0.2239895965
11318 2829.5000000000 0.0681155390 0.7476907134 -0.2232898380
11320 2830.0000000000 0.0674157550 0.7494032407 -0.2094777041
11322 2830.5000000000 0.0371482666 0.7803621618 -0.2219288451
11324 2831.0000000000 0.0486973101 0.7583113020 -0.2256199465
11326 2831.5000000000 0.0340501706 0.7255305995 -0.2390115094
11328 2832.0000000000 0.0485500387 0.7370340872 -0.2358258746
11330 2832.5000000000 0.0265092263 0.7237947769 -0.2538622745
11332 2833.0000000000 0.0214517320 0.6991766154 -0.2368227471
11334 2833.5000000000 0.0131557216 0.6495028526 -0.2770457167
11336 2834.0000000000 0.0172055508 0.6320126525 -0.2596424110
11338 2834.5000000000 0.0084257403 0.6274248969 -0.2678858261
11340 2835.0000000000 0.0116266287 0.6423398360 -0.2664970266
11342 2835.5000000000 0.0074942022 0.6180045513 -0.2457169322
11344 2836.0000000000 0.0066399498 0.6301140944 -0.2581411028
11346 2836.5000000000 0.0399757003 0.6473862496 -0.2280784892
11348 2837.0000000000 0.0054818901 0.6760511441 -0.2193936214
11350 2837.5000000000 0.0328898260 0.6994041430 -0.2102781827
11352 2838.0000000000 0.0250765585 0.7326602993 -0.1947874398
11354 2838.5000000000 0.0661687531 0.7476934102 -0.1943370073
11356 2839.0000000000 0.0501151615 0.7821802651 -0.1608263501
11358 2839.5000000000 0.0618911142 0.7864303843 -0.1729313940
11360 2840.0000000000 0.0538850843 0.7953609544 -0.1483206115
11362 2840.5000000000 0.0712846174 0.7678595659 -0.1778858479
11364 2841.0000000000 0.0778209285 0.8031810463 -0.1545455074
11366 2841.5000000000 0.0728206919 0.7818951484 -0.1725422607
11368 2842.0000000000 0.0702264020 0.7413307779 -0.1618429861
11370 2842.5000000000 0.0680557545 0.7307925916 -0.1804715554
11372 2843.0000000000 0.0380412267 0.6853870378 -0.2015011070
11374 2843.5000000000 0.0786331290 0.7305939547 -0.1887468701
11376 2844.0000000000 0.0462532663 0.7217307363 -0.1999432135
11378 2844.5000000000 0.0552601497 0.6533198959 -0.2028090957
11380 2845.0000000000 0.0280439624 0.7082849582 -0.2090594162
11382 2845.5000000000 0.0500625041 0.7091992843 -0.2064193783
11384 2846.0000000000 0.0263593063 0.7356616003 -0.1999311074
11386 2846.5000000000 0.0536009427 0.7855591299 -0.1832499177
11388 2847.0000000000 0.0512516492 0.7517383074 -0.1970266592
11390 2847.5000000000 0.0462067146 0.7800371889 -0.1703789732
11392 2848.0000000000 0.0479327184 0.8326320245 -0.1671661330
11394 2848.5000000000 0.0619387629 0.8187803259 -0.1481918580
11396 2849.0000000000 0.0726195407 0.8366250478 -0.1358797375
11398 2849.5000000000 0.0900592223 0.8289936789 -0.1508303629
11400 2850.0000000000 0.0590696795 0.7932736776 -0.1221276065
11402 2850.5000000000 0.0790558963 0.8345618978 -0.1373554960
11404 2851.0000000000 0.0820437478 0.7804262664 -0.1230024454
11406 2851.5000000000 0.0608202512 0.7631240699 -0.1453340815
11408 2852.0000000000 0.0771460529 0.7662477212 -0.1602934355
11410 2852.5000000000 0.0411331581 0.7504411744 -0.1485070493
11412 2853.0000000000 0.0561735987 0.7253992677 -0.1654341998
11414 2853.5000000000 0.0091791269 0.7353284046 -0.1745938379
11416 2854.0000000000 0.0245016878 0.7299938797 -0.1951542464
11418 2854.5000000000 0.0045600341 0.7573727806 -0.2030528267
11420 2855.0000000000 -0.0081612920 0.7770611042 -0.1978056927
11422 2855.5000000000 -0.0125570930 0.7552151430 -0.1911200326
11424 2856.0000000000 -0.0031660849 0.7926193377 -0.2029924445
11426 2856.5000000000 -0.0405655056 0.8137760843 -0.1917313577
11428 2857.0000000000 -0.0048599404 0.8285568007 -0.1917688955
11430 2857.5000000000 -0.0240510720 0.8499855026 -0.1611100212
11432 2858.0000000000 0.0219802798 0.8167006724 -0.1570436950
11434 2858.5000000000 -0.0217934345 0.8262628417 -0.1638316192
11436 2859.0000000000 0.0009918032 0.8519583074 -0.1514861809
11438 2859.5000000000 -0.0076056229 0.8204922956 -0.1422753150
11440 2860.0000000000 0.0340864482 0.8169700339 -0.1295784148
11442 2860.5000000000 -0.0019356984 0.7946047718 -0.1392662541
11444 2861.0000000000 0.0065423052 0.7732765333 -0.1539729344
11446 2861.5000000000 -0.0109104525 0.8039686389 -0.1637110790
11448 2862.0000000000 -0.0254847755 0.7626147367 -0.1617445225
11450 2862.5000000000 -0.0266346573 0.7544410708 -0.1743139863
11452 2863.0000000000 -0.0377880780 0.7853092434 -0.2035190397
11454 2863.5000000000 -0.0693905904 0.7485739759 -0.1917416567
11456 2864.0000000000 -0.0826395879 0.7957793124 -0.2210165025
11458 2864.5000000000 -0.0943253714 0.7878587220 -0.2017074774
11460 2865.0000000000 -0.0971744756 0.7694928342 -0.2145815027
11462 2865.5000000000 -0.1310807221 0.8281713048 -0.2195302374
11464 2866.0000000000 -0.1339816469 0.7976640415 -0.2088976874
11466 2866.5000000000 -0.1297067488 0.7933950805 -0.1837374484
11468 2867.0000000000 -0.1385791528 0.8175934276 -0.2028558590
11470 2867.5000000000 -0.1359313996 0.7792450383 -0.1556557125
